MP Name,Constituency,State,House,Allocated Amount (₹),Amount Recommended (₹),Total Expenditure (₹),Utilization %,Completed Works,Recommended Works,Completion Rate %,Balance Not Yet Paid to Vendors (₹),Transaction Count,Successful Payments,Pending Payments,Average Rating,num_vendors,num_transactions,total_expenditure_ledger,top_vendor,top_vendor_share_pct,vendor_hhi,round_amount_txn_pct,payment_inprogress_pct,same_day_same_vendor_clusters,completed_count,avg_cost_zscore,high_cost_outlier_count,no_image_pct,no_rating_pct,round_amount_pct,max_desc_repeat,max_amount_repeat,pending_payment_ratio,util_completion_gap,unpaid_balance_pct,rule_score_raw,ml_anomaly_score,rule_score_scaled,risk_score,risk_level,reasons_text,checklist_text
MALAIYARASAN D,KALLAKURICHI,Tamil Nadu,Lok Sabha,201599593.0,175403247.0,121901141.0,87.01,198,384,51.56,53502106.0,204,204,0,,10.0,204.0,121901141.0,DHANASEKARAN K,40.88,27.89,0.49,0.0,38.0,198.0,0.05944721504177579,1.0,55.05,100.0,0.0,1.0,41.0,0.0,35.45,43.88974997371026,26,13.9,31.7,24.6,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 41 separate completed works. | 44% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Ganesan Selvam,KANCHEEPURAM,Tamil Nadu,Lok Sabha,186508749.11,175689345.0,111117216.0,94.2,273,456,59.87,64572129.0,291,291,0,,45.0,291.0,111117216.0,T S SOLAR POWER SYSTEM,24.2,8.85,59.79,0.0,27.0,273.0,-0.18603618316505355,1.0,1.1,100.0,40.66,1.0,60.0,0.0,34.330000000000005,58.11172320947998,26,14.0,31.7,24.6,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 60 separate completed works. | 58% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
V S Matheswaran,NAMAKKAL,Tamil Nadu,Lok Sabha,162539930.11,136032955.0,90580955.0,83.69,140,205,68.29,45452000.0,141,141,0,,31.0,141.0,90580955.0,Hindusthan Power Technology,37.13,16.18,23.4,0.0,21.0,140.0,0.10070735659064567,0.0,8.57,100.0,15.71,1.0,11.0,0.0,15.399999999999991,50.178318389334706,26,13.6,31.7,24.5,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 11 separate completed works. | 50% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
DAMODAR AGARWAL,BHILWARA,Rajasthan,Lok Sabha,147000000.0,105136339.0,59365927.0,71.52,105,250,42.0,45770412.0,854,796,58,,697.0,854.0,59365927.0,C S TECHNOLOGIES,11.17,2.07,1.52,6.79,43.0,105.0,-0.164376496911901,0.0,46.67,100.0,2.86,1.0,6.0,6.791569086651054,29.519999999999996,77.09879102873269,26,13.5,31.7,24.4,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 6 separate completed works. | 77% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
AMRINDER SINGH RAJA WARRING,LUDHIANA,Punjab,Lok Sabha,147000000.0,93219872.0,34113487.0,63.41,59,242,24.38,59106385.0,329,326,3,,121.0,329.0,34113487.0,Garden Gym,13.46,3.82,9.42,0.91,51.0,59.0,-0.23192158410997238,0.0,40.68,100.0,44.07,1.0,10.0,0.911854103343465,39.03,173.26397914115316,26,13.4,31.7,24.4,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 10 separate completed works. | 173% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
ATUL GARG,GHAZIABAD,Uttar Pradesh,Lok Sabha,155336470.0,72011362.0,42043789.0,46.36,36,77,46.75,29967573.0,49,43,6,,18.0,49.0,42043789.0,Mittal Generator,29.18,14.73,0.0,12.24,8.0,36.0,0.3863454165676477,1.0,44.44,100.0,0.0,1.0,1.0,12.244897959183673,0.0,71.27705117157733,18,28.1,22.0,24.4,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 71% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Shri Golla Baburao (2024-30),Sitting Rajya Sabha,Andhra Pradesh,Rajya Sabha,147000000.0,38518433.0,20341881.0,26.2,2,44,4.55,18176552.0,22,19,3,,11.0,22.0,20341881.0,C RAJA REDDY,23.13,15.11,13.64,13.64,5.0,2.0,0.44540515337686093,0.0,50.0,100.0,50.0,1.0,1.0,13.636363636363635,21.65,89.35531576455492,10,42.5,12.2,24.3,Low,89% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues.
Smt. Darshana Singh (2022-28),Sitting Rajya Sabha,Uttar Pradesh,Rajya Sabha,196994373.87,176945852.0,174994106.0,89.82,31,47,65.96,1951746.0,133,132,1,,20.0,133.0,174994106.0,RAMJI CONSTRUCTION,28.65,15.0,5.26,0.75,24.0,31.0,3.8826126945916624,10.0,3.23,100.0,0.0,3.0,2.0,0.7518796992481203,23.86,1.1153209925824588,20,24.1,24.4,24.3,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 10 completed works cost far above the average for their work category (statistical outliers).,Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Manickam Tagore B,VIRUDHUNAGAR,Tamil Nadu,Lok Sabha,147000000.0,96301542.0,90165437.0,65.51,69,86,80.23,6136105.0,93,93,0,,51.0,93.0,90165437.0,Sathess kumar,7.54,3.26,11.83,0.0,9.0,69.0,0.5153022928599693,2.0,8.7,100.0,17.39,1.0,2.0,0.0,0.0,6.805384861607225,20,24.0,24.4,24.2,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 2 completed works cost far above the average for their work category (statistical outliers).,Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Mohamed Haneefa,LADAKH,Ladakh,Lok Sabha,161114542.0,54518000.0,6009392.0,33.84,0,55,0.0,48508608.0,8,8,0,,6.0,8.0,6009392.0,SML ISUZU LTD,34.51,20.79,37.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.84,807.2132422048686,10,41.6,12.2,24.0,Low,807% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues.
Shri Raghav Chadha (2022-28),Sitting Rajya Sabha,Punjab,Rajya Sabha,237229207.25,44586378.0,35563356.0,18.79,4,6,66.67,9023022.0,35,34,1,,19.0,35.0,35563356.0,Brightway Contractor and Developers,59.27,39.32,0.0,2.86,5.0,4.0,1.201309976793433,1.0,25.0,100.0,0.0,2.0,1.0,2.857142857142857,0.0,25.371683144864054,8,45.0,9.8,23.9,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings.,Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Shri R. Girirajan (2022-28),Sitting Rajya Sabha,Tamil Nadu,Rajya Sabha,236312242.52,180956439.0,165928789.0,76.58,151,221,68.33,15027650.0,191,190,1,,16.0,191.0,165928789.0,JF JAVID HUSSAIN,57.2,38.62,13.09,0.52,34.0,151.0,0.27641572033268375,1.0,55.63,100.0,9.27,1.0,13.0,0.5235602094240838,8.25,9.056686359592488,16,30.3,19.5,23.8,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 13 separate completed works.,Check for templated/cookie-cutter billing rather than work-specific costing. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Shri A. A. Rahim (2022-28),Sitting Rajya Sabha,Kerala,Rajya Sabha,220563957.11,118419424.0,56944903.0,53.69,17,75,22.67,61474521.0,37,36,1,,25.0,37.0,56944903.0,TATA MOTORS,16.97,7.37,0.0,2.7,1.0,17.0,0.9845458707877734,2.0,23.53,100.0,0.0,1.0,1.0,2.7027027027027026,31.019999999999996,107.95438706779427,30,4.7,36.6,23.8,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 2 completed works cost far above the average for their work category (statistical outliers). | 108% of expenditure is still an unpaid balance to vendors.,Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Santosh Pandey,RAJNANDGAON,Chhattisgarh,Lok Sabha,147000000.0,86253260.0,62035049.0,58.68,72,177,40.68,24218211.0,251,244,7,,125.0,251.0,62035049.0,gagan book supplier,6.04,1.49,67.33,2.79,16.0,72.0,-0.04924816023066959,0.0,6.94,100.0,55.56,3.0,17.0,2.788844621513944,18.0,39.03956132927372,24,15.2,29.3,23.7,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 56% of completed works are billed in suspiciously round figures. | The exact same rupee amount appears on 17 separate completed works.,Ask for itemised cost estimates/bills rather than lump-sum round amounts. | Check for templated/cookie-cutter billing rather than work-specific costing. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
RADHE SHYAM RATHIYA,RAIGARH,Chhattisgarh,Lok Sabha,159706972.09,97841529.0,80849803.0,61.26,72,138,52.17,16991726.0,213,209,4,,102.0,213.0,80849803.0,TRILOCHAN RAM YADAV,4.57,1.82,51.17,1.88,17.0,72.0,0.24052029221199053,0.0,23.61,100.0,25.0,9.0,10.0,1.8779342723004695,9.089999999999996,21.016409897745824,24,15.2,29.3,23.7,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The same work description text is reused 9 times. | The exact same rupee amount appears on 10 separate completed works.,Check for templated/cookie-cutter billing rather than work-specific costing. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify these are genuinely distinct works and not duplicate/split entries.
Shri Randeep Singh Surjewala (2022-28),Sitting Rajya Sabha,Rajasthan,Rajya Sabha,196063957.11,134181665.0,61282096.0,68.44,55,148,37.16,72899569.0,279,254,25,,193.0,279.0,61282096.0,SHARMA CONTRACTOR,4.88,2.08,8.6,8.96,38.0,55.0,0.18432018915531523,0.0,16.36,100.0,7.27,1.0,11.0,8.960573476702509,31.28,118.95736888633834,26,11.7,31.7,23.7,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 11 separate completed works. | 119% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Shri S Niranjan Reddy (2022-28),Sitting Rajya Sabha,Andhra Pradesh,Rajya Sabha,224621383.11,62802410.0,29522116.0,27.96,3,19,15.79,33280294.0,30,27,3,,11.0,30.0,29522116.0,IMMALRAJU VENKATASATYA NARAYANARAJU,20.02,11.87,6.67,10.0,3.0,3.0,1.471392553260449,1.0,33.33,100.0,0.0,1.0,1.0,10.0,12.170000000000002,112.73004279232559,18,26.3,22.0,23.7,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 113% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Dr. M. Dhanapal (2025-31),Sitting Rajya Sabha,Tamil Nadu,Rajya Sabha,89248285.42,47230393.0,23989964.0,52.92,27,51,52.94,23240429.0,34,34,0,,9.0,34.0,23989964.0,RAK INDUSTRIES,33.0,18.74,5.88,0.0,7.0,27.0,0.2034392524339904,0.0,0.0,100.0,0.0,1.0,9.0,0.0,0.0,96.87563099302692,26,11.5,31.7,23.6,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 9 separate completed works. | 97% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
BHAJAN LAL JATAV,KARAULI-DHOLPUR,Rajasthan,Lok Sabha,147000000.0,40283911.0,7253086.0,27.4,11,54,20.37,33030825.0,139,139,0,,108.0,139.0,7253086.0,hariom interprizez,25.63,15.31,0.72,0.0,3.0,11.0,0.06311228628123512,0.0,45.45,100.0,9.09,1.0,1.0,0.0,7.029999999999998,455.4037412488974,18,25.8,22.0,23.5,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 455% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Rajeshbhai Naranbhai Chudasama,JUNAGADH,Gujarat,Lok Sabha,147000000.0,116252052.0,56040284.0,79.08,152,354,42.94,60211768.0,176,171,5,,161.0,176.0,56040284.0,PRUTHVI BUILDERS,2.59,0.76,17.61,2.84,6.0,152.0,-0.2262560623148838,0.0,1.32,100.0,19.74,1.0,14.0,2.840909090909091,36.14,107.44372387548928,26,10.9,31.7,23.4,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 14 separate completed works. | 107% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
VIRENDRA SINGH,CHANDAULI,Uttar Pradesh,Lok Sabha,147000000.0,103143714.0,86345853.0,70.17,13,32,40.63,16797861.0,49,45,4,,13.0,49.0,86345853.0,Aaradhya Enterprises,22.85,15.77,6.12,8.16,9.0,13.0,4.033506911254671,5.0,0.0,100.0,7.69,1.0,1.0,8.16326530612245,29.54,19.454160699530064,20,22.0,24.4,23.4,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 5 completed works cost far above the average for their work category (statistical outliers).,Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
SAYANI GHOSH,JADAVPUR,West Bengal,Lok Sabha,147000000.0,85269420.0,49785004.0,58.01,115,214,53.74,35484416.0,129,129,0,,44.0,129.0,49785004.0,JAYANTA ELECTRIC AND CO,14.22,5.65,8.53,0.0,22.0,115.0,-0.19232089473985364,0.0,11.3,100.0,7.83,1.0,28.0,0.0,4.269999999999996,71.27531013154082,26,10.8,31.7,23.3,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 28 separate completed works. | 71% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
DARSHAN SINGH CHOUDHARY,HOSHANGABAD,Madhya Pradesh,Lok Sabha,147000000.0,69617611.0,30102552.0,47.36,49,459,10.68,39515059.0,315,303,12,,156.0,315.0,30102552.0,Punyashila Automobiles,16.42,3.5,45.71,3.81,27.0,49.0,-0.4269135888770745,0.0,2.04,100.0,6.12,1.0,40.0,3.8095238095238098,36.68,131.26813633608208,26,10.4,31.7,23.2,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 40 separate completed works. | 131% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Shri Anil Firojiya,UJJAIN,Madhya Pradesh,Lok Sabha,147000000.0,100035496.0,77471399.0,68.05,152,248,61.29,22564097.0,290,286,4,,90.0,290.0,77471399.0,NATIONAL ENGINEERING WORKS,13.38,3.58,52.07,1.38,21.0,152.0,-0.261453760848466,0.0,0.0,100.0,15.79,18.0,55.0,1.3793103448275863,6.759999999999998,29.12571257426241,24,13.8,29.3,23.1,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The same work description text is reused 18 times. | The exact same rupee amount appears on 55 separate completed works.,Check for templated/cookie-cutter billing rather than work-specific costing. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify these are genuinely distinct works and not duplicate/split entries.
JITAN RAM MANJHI,GAYA,Bihar,Lok Sabha,147000000.0,96708097.0,61586729.0,65.79,152,260,58.46,35121368.0,191,190,1,,7.0,191.0,61586729.0,ASSISTANT ENGINEER LAEO BODHGAYA VIDHAN SABHA,21.3,16.31,7.33,0.52,30.0,152.0,-0.2585143255407881,0.0,14.47,100.0,0.0,1.0,22.0,0.5235602094240838,7.330000000000005,57.027493699170165,26,10.3,31.7,23.1,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 22 separate completed works. | 57% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
BHARTI PARDHI,BALAGHAT,Madhya Pradesh,Lok Sabha,154398389.01,103486443.0,92426127.0,67.03,80,169,47.34,11060316.0,491,485,6,,41.0,491.0,92426127.0,DEVESH KUMAR PATLE,43.28,24.97,4.28,1.22,45.0,80.0,0.010345044759181011,0.0,1.25,100.0,7.5,12.0,27.0,1.2219959266802443,19.689999999999998,11.966655272702274,24,13.6,29.3,23.0,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The same work description text is reused 12 times. | The exact same rupee amount appears on 27 separate completed works.,Check for templated/cookie-cutter billing rather than work-specific costing. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification. | Verify these are genuinely distinct works and not duplicate/split entries.
KONDA VISHWESHWAR REDDY,CHELVELLA,Telangana,Lok Sabha,233721420.96,145225175.0,57338256.0,62.14,180,519,34.68,87886919.0,215,214,1,,74.0,215.0,57338256.0,Munavath Raju,10.13,3.56,6.98,0.47,43.0,180.0,-0.27406348367225924,0.0,37.22,100.0,8.33,1.0,31.0,0.46511627906976744,27.46,153.27797727227698,26,9.7,31.7,22.9,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 31 separate completed works. | 153% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Ms Mahua Moitra,KRISHNANAGAR,West Bengal,Lok Sabha,159865046.0,111302619.0,57382120.0,69.62,23,55,41.82,53920499.0,49,49,0,,32.0,49.0,57382120.0,PANKAJ SARKAR,21.55,8.87,0.0,0.0,2.0,23.0,0.5508709536186265,3.0,0.0,100.0,4.35,1.0,1.0,0.0,27.800000000000004,93.96742225627077,30,2.4,36.6,22.9,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 3 completed works cost far above the average for their work category (statistical outliers). | 94% of expenditure is still an unpaid balance to vendors.,Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Shri Narendra Modi,VARANASI,Uttar Pradesh,Lok Sabha,162070276.11,102171252.0,89119541.0,63.04,192,216,88.89,13051711.0,192,155,37,,91.0,192.0,89119541.0,NEETU CONSTRUCTION,7.86,2.07,0.0,19.27,20.0,192.0,-0.07823554699247663,0.0,0.0,100.0,0.0,1.0,1.0,19.270833333333336,0.0,14.645173049084711,8,42.2,9.8,22.8,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings.,Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
GM Harish Balayogi,AMALAPURAM,Andhra Pradesh,Lok Sabha,147000000.0,94713343.0,54891857.0,64.43,41,108,37.96,39821486.0,68,66,2,,28.0,68.0,54891857.0,SRI SAI SAMHITA CONSTRUCTIONS,21.11,8.21,2.94,2.94,19.0,41.0,0.4722576854259961,2.0,0.0,100.0,2.44,1.0,1.0,2.941176470588235,26.470000000000006,72.54534310981681,30,2.1,36.6,22.8,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 2 completed works cost far above the average for their work category (statistical outliers). | 73% of expenditure is still an unpaid balance to vendors.,Compare quoted cost of outlier works with category benchmark / schedule of rates (SOR). | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Khagen Murmu,MALDAHA UTTAR,West Bengal,Lok Sabha,147000000.0,41221118.0,6003169.0,28.04,7,38,18.42,35217949.0,7,7,0,,4.0,7.0,6003169.0,VENTURE SPECTACULAR,37.29,27.91,0.0,0.0,1.0,7.0,0.306804697377497,0.0,0.0,100.0,0.0,1.0,2.0,0.0,9.619999999999997,586.6559645413947,18,23.9,22.0,22.8,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 587% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Jitendra Singh,UDHAMPUR,Jammu And Kashmir,Lok Sabha,147000000.0,102965673.0,48296699.0,70.04,187,326,57.36,54668974.0,221,221,0,,127.0,221.0,48296699.0,Vikram Enterprises,16.25,4.42,10.86,0.0,23.0,187.0,-0.30660492915537035,1.0,3.74,100.0,2.14,1.0,5.0,0.0,12.680000000000007,113.19401766982047,26,9.0,31.7,22.6,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 5 separate completed works. | 113% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
CAPTAIN BRIJESH CHOWTA,DAKSHINA KANNADA,Karnataka,Lok Sabha,147000000.0,95117059.0,52228767.0,64.71,75,206,36.41,42888292.0,108,95,13,,61.0,108.0,52228767.0,D K NIRMITHI KENDRA,9.76,3.3,7.41,12.04,13.0,75.0,-0.12628248428884759,0.0,5.33,100.0,4.0,1.0,4.0,12.037037037037036,28.299999999999997,82.1162253361256,26,8.9,31.7,22.6,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 4 separate completed works. | 82% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
TOKHAN SAHU,BILASPUR,Chhattisgarh,Lok Sabha,147000000.0,101855274.0,55824852.0,69.29,41,131,31.3,46030422.0,158,152,6,,94.0,158.0,55824852.0,RAJKUMAR TIWARI,5.68,1.81,71.52,3.8,5.0,41.0,0.05203098137914557,0.0,31.71,100.0,39.02,1.0,12.0,3.79746835443038,37.99000000000001,82.45507216033461,26,8.8,31.7,22.5,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 12 separate completed works. | 82% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
SMITA UDAY WAGH,JALGAON,Maharashtra,Lok Sabha,148107373.11,16031266.0,14030677.0,10.82,9,10,90.0,2000589.0,9,9,0,,8.0,9.0,14030677.0,GURUDATTA GAWANDI KAMGAR MAJOOR SAHAKARI SOCIETY LIMITED,28.5,18.07,0.0,0.0,0.0,9.0,0.9932145409238813,1.0,0.0,100.0,0.0,1.0,1.0,0.0,0.0,14.258677610495916,8,41.5,9.8,22.5,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings.,Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
TRIVENDRA SINGH RAWAT,HARDWAR,Uttarakhand,Lok Sabha,147000000.0,37111003.0,9309458.0,25.25,3,44,6.82,27801545.0,16,16,0,,13.0,16.0,9309458.0,VINDHYA SOLAR AND LIGHTING SOLUTIONS,21.3,13.01,6.25,0.0,0.0,3.0,-0.10933671258278095,0.0,0.0,100.0,33.33,1.0,1.0,0.0,18.43,298.6376328245962,18,23.1,22.0,22.4,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 299% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Yogendra Chandoliya,NORTH WEST DELHI,Delhi,Lok Sabha,147876307.0,46097107.0,12505354.0,31.17,11,59,18.64,33591753.0,16,14,2,,8.0,16.0,12505354.0,MASTER ELECTRIC STORE,29.84,17.51,0.0,12.5,5.0,11.0,0.3770307142607971,1.0,0.0,100.0,0.0,1.0,1.0,12.5,12.530000000000001,268.6189691231452,18,23.1,22.0,22.4,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 269% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Smt Sajda Ahmed,ULUBERIA,West Bengal,Lok Sabha,147000000.0,94947352.0,47622814.0,64.59,92,174,52.87,47324538.0,113,109,4,,63.0,113.0,47622814.0,MONIMOY SINGHA ROY,14.54,4.17,3.54,3.54,8.0,92.0,-0.05976419558434448,1.0,8.7,100.0,6.52,1.0,5.0,3.5398230088495577,11.720000000000006,99.37366993894985,26,8.5,31.7,22.4,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 5 separate completed works. | 99% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Devendra Alias Bhole Singh,AKBARPUR,Uttar Pradesh,Lok Sabha,147000000.0,110013145.0,62000186.0,74.84,62,148,41.89,48012959.0,98,98,0,,10.0,98.0,62000186.0,Ms GANPATI CONSTRUCTIONS,52.44,30.67,0.0,0.0,12.0,62.0,0.13637320090872296,1.0,29.03,100.0,0.0,1.0,6.0,0.0,32.95,77.44002413154051,26,7.8,31.7,22.1,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | The exact same rupee amount appears on 6 separate completed works. | 77% of expenditure is still an unpaid balance to vendors.,Check for templated/cookie-cutter billing rather than work-specific costing. | Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
Om Birla,KOTA,Rajasthan,Lok Sabha,163906956.6,50463952.0,28500390.0,30.79,15,61,24.59,21963562.0,91,90,1,,60.0,91.0,28500390.0,MUNDRA AUTOMOBILES PRIVATE LIMITED,12.14,4.66,2.2,1.1,13.0,15.0,0.2560228638330439,0.0,46.67,100.0,13.33,1.0,2.0,1.098901098901099,6.199999999999999,77.06407526353148,18,22.2,22.0,22.1,Low,Almost none of the completed works have received citizen/beneficiary feedback ratings. | 77% of expenditure is still an unpaid balance to vendors.,Confirm vendor payment schedule and reasons for outstanding dues. | Cross-check beneficiary feedback mechanism / conduct spot citizen verification.
